group	x	y
121	-4	-55
121	-3.91836734693878	-55
121	-3.83673469387755	-55
121	-3.75510204081633	-55
121	-3.6734693877551	-55
121	-3.59183673469388	-55
121	-3.51020408163265	-55
121	-3.42857142857143	-55
121	-3.3469387755102	-55
121	-3.26530612244898	-55
121	-3.18367346938776	-55
121	-3.10204081632653	-55
121	-3.02040816326531	-55
121	-2.93877551020408	-55
121	-2.85714285714286	-51.4284797101055
121	-2.77551020408163	-46.530529261524
121	-2.69387755102041	-41.6325788129425
121	-2.61224489795918	-36.734628364361
121	-2.53061224489796	-31.8366779157796
121	-2.44897959183673	-26.9387274671981
121	-2.36734693877551	-22.0407770186166
121	-2.28571428571429	-17.1428265700351
121	-2.20408163265306	-12.2448761214537
121	-2.12244897959184	-7.34692567287222
121	-2.04081632653061	-2.44897522429074
121	-1.95918367346939	2.44897522429074
121	-1.87755102040816	7.34692567287219
121	-1.79591836734694	12.2448761214537
121	-1.71428571428571	17.1428265700351
121	-1.63265306122449	22.0407770186166
121	-1.55102040816327	26.9387274671981
121	-1.46938775510204	31.8366779157795
121	-1.38775510204082	36.734628364361
121	-1.30612244897959	41.6325788129425
121	-1.22448979591837	46.530529261524
121	-1.14285714285714	51.4284797101054
121	-1.06122448979592	55
121	-0.979591836734694	55
121	-0.89795918367347	55
121	-0.816326530612245	55
121	-0.734693877551021	55
121	-0.653061224489796	55
121	-0.571428571428572	55
121	-0.489795918367347	55
121	-0.408163265306123	55
121	-0.326530612244898	55
121	-0.244897959183674	55
121	-0.163265306122449	55
121	-0.0816326530612246	55
121	0	55
122	-4	-55
122	-3.91836734693878	-55
122	-3.83673469387755	-55
122	-3.75510204081633	-55
122	-3.6734693877551	-55
122	-3.59183673469388	-55
122	-3.51020408163265	-55
122	-3.42857142857143	-55
122	-3.3469387755102	-55
122	-3.26530612244898	-55
122	-3.18367346938776	-55
122	-3.10204081632653	-55
122	-3.02040816326531	-55
122	-2.93877551020408	-55
122	-2.85714285714286	-51.4284797101055
122	-2.77551020408163	-46.530529261524
122	-2.69387755102041	-41.6325788129425
122	-2.61224489795918	-36.734628364361
122	-2.53061224489796	-31.8366779157796
122	-2.44897959183673	-26.9387274671981
122	-2.36734693877551	-22.0407770186166
122	-2.28571428571429	-17.1428265700351
122	-2.20408163265306	-12.2448761214537
122	-2.12244897959184	-7.34692567287222
122	-2.04081632653061	-2.44897522429074
122	-1.95918367346939	2.44897522429074
122	-1.87755102040816	7.34692567287219
122	-1.79591836734694	12.2448761214537
122	-1.71428571428571	17.1428265700351
122	-1.63265306122449	22.0407770186166
122	-1.55102040816327	26.9387274671981
122	-1.46938775510204	31.8366779157795
122	-1.38775510204082	36.734628364361
122	-1.30612244897959	41.6325788129425
122	-1.22448979591837	46.530529261524
122	-1.14285714285714	51.4284797101054
122	-1.06122448979592	55
122	-0.979591836734694	55
122	-0.89795918367347	55
122	-0.816326530612245	55
122	-0.734693877551021	55
122	-0.653061224489796	55
122	-0.571428571428572	55
122	-0.489795918367347	55
122	-0.408163265306123	55
122	-0.326530612244898	55
122	-0.244897959183674	55
122	-0.163265306122449	55
122	-0.0816326530612246	55
122	0	55
123	-4	-55
123	-3.91836734693878	-55
123	-3.83673469387755	-55
123	-3.75510204081633	-55
123	-3.6734693877551	-55
123	-3.59183673469388	-55
123	-3.51020408163265	-55
123	-3.42857142857143	-55
123	-3.3469387755102	-55
123	-3.26530612244898	-55
123	-3.18367346938776	-55
123	-3.10204081632653	-55
123	-3.02040816326531	-55
123	-2.93877551020408	-55
123	-2.85714285714286	-51.4284797101055
123	-2.77551020408163	-46.530529261524
123	-2.69387755102041	-41.6325788129425
123	-2.61224489795918	-36.734628364361
123	-2.53061224489796	-31.8366779157796
123	-2.44897959183673	-26.9387274671981
123	-2.36734693877551	-22.0407770186166
123	-2.28571428571429	-17.1428265700351
123	-2.20408163265306	-12.2448761214537
123	-2.12244897959184	-7.34692567287222
123	-2.04081632653061	-2.44897522429074
123	-1.95918367346939	2.44897522429074
123	-1.87755102040816	7.34692567287219
123	-1.79591836734694	12.2448761214537
123	-1.71428571428571	17.1428265700351
123	-1.63265306122449	22.0407770186166
123	-1.55102040816327	26.9387274671981
123	-1.46938775510204	31.8366779157795
123	-1.38775510204082	36.734628364361
123	-1.30612244897959	41.6325788129425
123	-1.22448979591837	46.530529261524
123	-1.14285714285714	51.4284797101054
123	-1.06122448979592	55
123	-0.979591836734694	55
123	-0.89795918367347	55
123	-0.816326530612245	55
123	-0.734693877551021	55
123	-0.653061224489796	55
123	-0.571428571428572	55
123	-0.489795918367347	55
123	-0.408163265306123	55
123	-0.326530612244898	55
123	-0.244897959183674	55
123	-0.163265306122449	55
123	-0.0816326530612246	55
123	0	55
124	-3	47.9999960013463
124	-2.91836734693878	46.0408124910873
124	-2.83673469387755	44.0816289808282
124	-2.75510204081633	42.1224454705692
124	-2.6734693877551	40.1632619603102
124	-2.59183673469388	38.2040784500511
124	-2.51020408163265	36.2448949397921
124	-2.42857142857143	34.2857114295331
124	-2.3469387755102	32.326527919274
124	-2.26530612244898	30.367344409015
124	-2.18367346938776	28.408160898756
124	-2.10204081632653	26.4489773884969
124	-2.02040816326531	24.4897938782379
124	-1.93877551020408	22.5306103679789
124	-1.85714285714286	20.5714268577198
124	-1.77551020408163	18.6122433474608
124	-1.69387755102041	16.6530598372018
124	-1.61224489795918	14.6938763269427
124	-1.53061224489796	12.7346928166837
124	-1.44897959183673	10.7755093064247
124	-1.36734693877551	8.81632579616565
124	-1.28571428571429	6.85714228590661
124	-1.20408163265306	4.89795877564758
124	-1.12244897959184	2.93877526538855
124	-1.04081632653061	0.979591755129517
124	-0.959183673469388	-0.979591755129517
124	-0.877551020408164	-2.93877526538854
124	-0.795918367346939	-4.89795877564757
124	-0.714285714285714	-6.85714228590661
124	-0.63265306122449	-8.81632579616564
124	-0.551020408163266	-10.7755093064247
124	-0.469387755102041	-12.7346928166837
124	-0.387755102040817	-14.6938763269427
124	-0.306122448979592	-16.6530598372018
124	-0.224489795918367	-18.6122433474608
124	-0.142857142857143	-20.5714268577198
124	-0.0612244897959187	-22.5306103679789
124	0.0204081632653059	-24.4897938782379
124	0.102040816326531	-26.4489773884969
124	0.183673469387755	-28.408160898756
124	0.265306122448979	-30.367344409015
124	0.346938775510204	-32.326527919274
124	0.428571428571428	-34.2857114295331
124	0.510204081632653	-36.2448949397921
124	0.591836734693877	-38.2040784500511
124	0.673469387755102	-40.1632619603101
124	0.755102040816326	-42.1224454705692
124	0.836734693877551	-44.0816289808282
124	0.918367346938775	-46.0408124910873
124	1	-47.9999960013463
125	-1	-23.9999839980116
125	-0.918367346938776	-23.0203928144193
125	-0.836734693877551	-22.040801630827
125	-0.755102040816326	-21.0612104472347
125	-0.673469387755102	-20.0816192636424
125	-0.591836734693878	-19.1020280800501
125	-0.510204081632653	-18.1224368964577
125	-0.428571428571429	-17.1428457128654
125	-0.346938775510204	-16.1632545292731
125	-0.26530612244898	-15.1836633456808
125	-0.183673469387755	-14.2040721620885
125	-0.102040816326531	-13.2244809784962
125	-0.0204081632653061	-12.2448897949039
125	0.0612244897959182	-11.2652986113116
125	0.142857142857143	-10.2857074277193
125	0.224489795918367	-9.30611624412695
125	0.306122448979592	-8.32652506053464
125	0.387755102040816	-7.34693387694233
125	0.469387755102041	-6.36734269335002
125	0.551020408163265	-5.38775150975771
125	0.63265306122449	-4.4081603261654
125	0.714285714285714	-3.42856914257309
125	0.795918367346939	-2.44897795898078
125	0.877551020408163	-1.46938677538847
125	0.959183673469388	-0.489795591796156
125	1.04081632653061	0.489795591796156
125	1.12244897959184	1.46938677538846
125	1.20408163265306	2.44897795898077
125	1.28571428571429	3.42856914257309
125	1.36734693877551	4.4081603261654
125	1.44897959183673	5.3877515097577
125	1.53061224489796	6.36734269335002
125	1.61224489795918	7.34693387694233
125	1.69387755102041	8.32652506053464
125	1.77551020408163	9.30611624412695
125	1.85714285714286	10.2857074277193
125	1.93877551020408	11.2652986113116
125	2.02040816326531	12.2448897949039
125	2.10204081632653	13.2244809784962
125	2.18367346938775	14.2040721620885
125	2.26530612244898	15.1836633456808
125	2.3469387755102	16.1632545292731
125	2.42857142857143	17.1428457128654
125	2.51020408163265	18.1224368964577
125	2.59183673469388	19.1020280800501
125	2.6734693877551	20.0816192636424
125	2.75510204081633	21.0612104472347
125	2.83673469387755	22.040801630827
125	2.91836734693878	23.0203928144193
125	3	23.9999839980116
126	0	24.0000140033327
126	0.0816326530612245	23.0204215950334
126	0.163265306122449	22.0408291867341
126	0.244897959183673	21.0612367784348
126	0.326530612244898	20.0816443701355
126	0.408163265306122	19.1020519618362
126	0.489795918367347	18.1224595535369
126	0.571428571428571	17.1428671452376
126	0.653061224489796	16.1632747369383
126	0.73469387755102	15.183682328639
126	0.816326530612245	14.2040899203397
126	0.897959183673469	13.2244975120405
126	0.979591836734694	12.2449051037412
126	1.06122448979592	11.2653126954419
126	1.14285714285714	10.2857202871426
126	1.22448979591837	9.30612787884328
126	1.30612244897959	8.32653547054399
126	1.38775510204082	7.3469430622447
126	1.46938775510204	6.36735065394541
126	1.55102040816327	5.38775824564611
126	1.63265306122449	4.40816583734682
126	1.71428571428571	3.42857342904753
126	1.79591836734694	2.44898102074824
126	1.87755102040816	1.46938861244894
126	1.95918367346939	0.489796204149647
126	2.04081632653061	-0.489796204149647
126	2.12244897959184	-1.46938861244894
126	2.20408163265306	-2.44898102074823
126	2.28571428571429	-3.42857342904752
126	2.36734693877551	-4.40816583734682
126	2.44897959183673	-5.38775824564611
126	2.53061224489796	-6.3673506539454
126	2.61224489795918	-7.34694306224469
126	2.69387755102041	-8.32653547054399
126	2.77551020408163	-9.30612787884328
126	2.85714285714286	-10.2857202871426
126	2.93877551020408	-11.2653126954419
126	3.02040816326531	-12.2449051037412
126	3.10204081632653	-13.2244975120405
126	3.18367346938775	-14.2040899203397
126	3.26530612244898	-15.183682328639
126	3.3469387755102	-16.1632747369383
126	3.42857142857143	-17.1428671452376
126	3.51020408163265	-18.1224595535369
126	3.59183673469388	-19.1020519618362
126	3.6734693877551	-20.0816443701355
126	3.75510204081633	-21.0612367784348
126	3.83673469387755	-22.0408291867341
126	3.91836734693878	-23.0204215950334
126	4	-24.0000140033327
127	1	-55
127	1.08163265306122	-55
127	1.16326530612245	-55
127	1.24489795918367	-55
127	1.3265306122449	-55
127	1.40816326530612	-55
127	1.48979591836735	-55
127	1.57142857142857	-55
127	1.6530612244898	-53.8776560892296
127	1.73469387755102	-50.6123435989732
127	1.81632653061225	-47.3470311087169
127	1.89795918367347	-44.0817186184606
127	1.97959183673469	-40.8164061282042
127	2.06122448979592	-37.5510936379479
127	2.14285714285714	-34.2857811476916
127	2.22448979591837	-31.0204686574352
127	2.30612244897959	-27.7551561671789
127	2.38775510204082	-24.4898436769225
127	2.46938775510204	-21.2245311866662
127	2.55102040816327	-17.9592186964099
127	2.63265306122449	-14.6939062061535
127	2.71428571428571	-11.4285937158972
127	2.79591836734694	-8.16328122564086
127	2.87755102040816	-4.89796873538451
127	2.95918367346939	-1.63265624512817
127	3.04081632653061	1.63265624512817
127	3.12244897959184	4.8979687353845
127	3.20408163265306	8.16328122564084
127	3.28571428571429	11.4285937158972
127	3.36734693877551	14.6939062061535
127	3.44897959183673	17.9592186964098
127	3.53061224489796	21.2245311866662
127	3.61224489795918	24.4898436769225
127	3.69387755102041	27.7551561671789
127	3.77551020408163	31.0204686574352
127	3.85714285714286	34.2857811476915
127	3.93877551020408	37.5510936379479
127	4.02040816326531	40.8164061282042
127	4.10204081632653	44.0817186184606
127	4.18367346938775	47.3470311087169
127	4.26530612244898	50.6123435989732
127	4.3469387755102	53.8776560892296
127	4.42857142857143	55
127	4.51020408163265	55
127	4.59183673469388	55
127	4.6734693877551	55
127	4.75510204081633	55
127	4.83673469387755	55
127	4.91836734693878	55
127	5	55
128	1	-55
128	1.08163265306122	-55
128	1.16326530612245	-55
128	1.24489795918367	-55
128	1.3265306122449	-55
128	1.40816326530612	-55
128	1.48979591836735	-55
128	1.57142857142857	-55
128	1.6530612244898	-53.8776560892296
128	1.73469387755102	-50.6123435989732
128	1.81632653061225	-47.3470311087169
128	1.89795918367347	-44.0817186184606
128	1.97959183673469	-40.8164061282042
128	2.06122448979592	-37.5510936379479
128	2.14285714285714	-34.2857811476916
128	2.22448979591837	-31.0204686574352
128	2.30612244897959	-27.7551561671789
128	2.38775510204082	-24.4898436769225
128	2.46938775510204	-21.2245311866662
128	2.55102040816327	-17.9592186964099
128	2.63265306122449	-14.6939062061535
128	2.71428571428571	-11.4285937158972
128	2.79591836734694	-8.16328122564086
128	2.87755102040816	-4.89796873538451
128	2.95918367346939	-1.63265624512817
128	3.04081632653061	1.63265624512817
128	3.12244897959184	4.8979687353845
128	3.20408163265306	8.16328122564084
128	3.28571428571429	11.4285937158972
128	3.36734693877551	14.6939062061535
128	3.44897959183673	17.9592186964098
128	3.53061224489796	21.2245311866662
128	3.61224489795918	24.4898436769225
128	3.69387755102041	27.7551561671789
128	3.77551020408163	31.0204686574352
128	3.85714285714286	34.2857811476915
128	3.93877551020408	37.5510936379479
128	4.02040816326531	40.8164061282042
128	4.10204081632653	44.0817186184606
128	4.18367346938775	47.3470311087169
128	4.26530612244898	50.6123435989732
128	4.3469387755102	53.8776560892296
128	4.42857142857143	55
128	4.51020408163265	55
128	4.59183673469388	55
