group	x	y
49	-4.00046880793639	-55
49	-3.91883615487517	-55
49	-3.83720350181394	-55
49	-3.75557084875272	-55
49	-3.67393819569149	-55
49	-3.59230554263027	-55
49	-3.51067288956904	-55
49	-3.42904023650782	-55
49	-3.3474075834466	-55
49	-3.26577493038537	-55
49	-3.18414227732415	-55
49	-3.10250962426292	-55
49	-3.0208769712017	-55
49	-2.93924431814047	-55
49	-2.85761166507925	-51.5426577677537
49	-2.77597901201802	-46.6365143611883
49	-2.6943463589568	-41.730370954623
49	-2.61271370589558	-36.8242275480576
49	-2.53108105283435	-31.9180841414923
49	-2.44944839977313	-27.0119407349269
49	-2.3678157467119	-22.1057973283615
49	-2.28618309365068	-17.1996539217962
49	-2.20455044058945	-12.2935105152309
49	-2.12291778752823	-7.3873671086655
49	-2.041285134467	-2.48122370210014
49	-1.95965248140578	2.42491970446522
49	-1.87801982834455	7.33106311103055
49	-1.79638717528333	12.2372065175959
49	-1.71475452222211	17.1433499241613
49	-1.63312186916088	22.0494933307266
49	-1.55148921609966	26.955636737292
49	-1.46985656303843	31.8617801438573
49	-1.38822390997721	36.7679235504227
49	-1.30659125691598	41.674066956988
49	-1.22495860385476	46.5802103635534
49	-1.14332595079353	51.4863537701187
49	-1.06169329773231	55
49	-0.980060644671085	55
49	-0.898427991609861	55
49	-0.816795338548637	55
49	-0.735162685487412	55
49	-0.653530032426188	55
49	-0.571897379364963	55
49	-0.490264726303738	55
49	-0.408632073242514	55
49	-0.32699942018129	55
49	-0.245366767120065	55
49	-0.16373411405884	55
49	-0.0821014609976158	55
49	-0.000468807936391258	55
50	-4.00000000005332	-55
50	-3.9183673469921	-55
50	-3.83673469393088	-55
50	-3.75510204086965	-55
50	-3.67346938780843	-55
50	-3.5918367347472	-55
50	-3.51020408168598	-55
50	-3.42857142862475	-55
50	-3.34693877556353	-55
50	-3.2653061225023	-55
50	-3.18367346944108	-55
50	-3.10204081637986	-55
50	-3.02040816331863	-55
50	-2.93877551025741	-55
50	-2.85714285719618	-51.4284797230862
50	-2.77551020413496	-46.5305292735732
50	-2.69387755107373	-41.6325788240602
50	-2.61224489801251	-36.7346283745472
50	-2.53061224495128	-31.8366779250341
50	-2.44897959189006	-26.9387274755211
50	-2.36734693882883	-22.0407770260081
50	-2.28571428576761	-17.142826576495
50	-2.20408163270639	-12.244876126982
50	-2.12244897964516	-7.34692567746901
50	-2.04081632658394	-2.44897522795598
50	-1.95918367352271	2.44897522155705
50	-1.87755102046149	7.34692567107005
50	-1.79591836740026	12.2448761205831
50	-1.71428571433904	17.1428265700961
50	-1.63265306127781	22.0407770196091
50	-1.55102040821659	26.9387274691221
50	-1.46938775515537	31.8366779186352
50	-1.38775510209414	36.7346283681482
50	-1.30612244903292	41.6325788176612
50	-1.22448979597169	46.5305292671743
50	-1.14285714291047	51.4284797166873
50	-1.06122448984924	55
50	-0.979591836788019	55
50	-0.897959183726794	55
50	-0.81632653066557	55
50	-0.734693877604345	55
50	-0.653061224543121	55
50	-0.571428571481896	55
