group	x	y
57	-4.00000039065585	-55
57	-3.91836773759463	-55
57	-3.8367350845334	-55
57	-3.75510243147218	-55
57	-3.67346977841095	-55
57	-3.59183712534973	-55
57	-3.5102044722885	-55
57	-3.42857181922728	-55
57	-3.34693916616606	-55
57	-3.26530651310483	-55
57	-3.18367386004361	-55
57	-3.10204120698238	-55
57	-3.02040855392116	-55
57	-2.93877590085993	-55
57	-2.85714324779871	-51.4285748068813
57	-2.77551059473748	-46.5306175337848
57	-2.69387794167626	-41.6326602606882
57	-2.61224528861503	-36.7347029875916
57	-2.53061263555381	-31.8367457144951
57	-2.44897998249259	-26.9387884413985
57	-2.36734732943136	-22.0408311683019
57	-2.28571467637014	-17.1428738952053
57	-2.20408202330891	-12.2449166221088
57	-2.12244937024769	-7.34695934901223
57	-2.04081671718646	-2.44900207591566
57	-1.95918406412524	2.44895519718091
57	-1.87755141106401	7.34691247027746
57	-1.79591875800279	12.244869743374
57	-1.71428610494157	17.1428270164706
57	-1.63265345188034	22.0407842895672
57	-1.55102079881912	26.9387415626637
57	-1.46938814575789	31.8366988357603
57	-1.38775549269667	36.7346561088569
57	-1.30612283963544	41.6326133819534
57	-1.22449018657422	46.53057065505
57	-1.14285753351299	51.4285279281465
57	-1.06122488045177	55
57	-0.979592227390545	55
57	-0.89795957432932	55
57	-0.816326921268096	55
57	-0.734694268206872	55
57	-0.653061615145647	55
57	-0.571428962084422	55
57	-0.489796309023198	55
57	-0.408163655961974	55
57	-0.326531002900749	55
57	-0.244898349839525	55
57	-0.1632656967783	55
57	-0.0816330437170754	55
57	-3.90655850779353e-07	55
58	-4	-55
58	-3.91836734693878	-55
58	-3.83673469387755	-55
58	-3.75510204081633	-55
58	-3.6734693877551	-55
58	-3.59183673469388	-55
58	-3.51020408163265	-55
58	-3.42857142857143	-55
58	-3.3469387755102	-55
58	-3.26530612244898	-55
58	-3.18367346938776	-55
58	-3.10204081632653	-55
58	-3.02040816326531	-55
58	-2.93877551020408	-55
58	-2.85714285714286	-51.4284797101055
58	-2.77551020408163	-46.530529261524
58	-2.69387755102041	-41.6325788129425
58	-2.61224489795918	-36.734628364361
58	-2.53061224489796	-31.8366779157796
58	-2.44897959183673	-26.9387274671981
58	-2.36734693877551	-22.0407770186166
58	-2.28571428571429	-17.1428265700351
58	-2.20408163265306	-12.2448761214537
58	-2.12244897959184	-7.34692567287222
58	-2.04081632653061	-2.44897522429074
58	-1.95918367346939	2.44897522429074
58	-1.87755102040816	7.34692567287219
58	-1.79591836734694	12.2448761214537
58	-1.71428571428571	17.1428265700351
58	-1.63265306122449	22.0407770186166
58	-1.55102040816327	26.9387274671981
58	-1.46938775510204	31.8366779157795
58	-1.38775510204082	36.734628364361
58	-1.30612244897959	41.6325788129425
58	-1.22448979591837	46.530529261524
58	-1.14285714285714	51.4284797101054
58	-1.06122448979592	55
58	-0.979591836734694	55
58	-0.89795918367347	55
58	-0.816326530612245	55
58	-0.734693877551021	55
58	-0.653061224489796	55
58	-0.571428571428572	55
58	-0.489795918367347	55
58	-0.408163265306123	55
58	-0.326530612244898	55
58	-0.244897959183674	55
58	-0.163265306122449	55
58	-0.0816326530612246	55
58	0	55
59	-4	-55
59	-3.91836734693877	-55
59	-3.83673469387755	-55
59	-3.75510204081632	-55
59	-3.6734693877551	-55
59	-3.59183673469387	-55
59	-3.51020408163265	-55
59	-3.42857142857143	-55
59	-3.3469387755102	-55
59	-3.26530612244898	-55
59	-3.18367346938775	-55
59	-3.10204081632653	-55
59	-3.0204081632653	-55
59	-2.93877551020408	-55
59	-2.85714285714285	-51.4284797101046
59	-2.77551020408163	-46.5305292615232
59	-2.69387755102041	-41.6325788129418
59	-2.61224489795918	-36.7346283643604
59	-2.53061224489796	-31.836677915779
59	-2.44897959183673	-26.9387274671976
