group	x	y
11	-4.00641025641026	8.0513231426693
11	-3.92477760334903	7.72374595794925
11	-3.84314495028781	7.39616877322921
11	-3.76151229722658	7.06859158850917
11	-3.67987964416536	6.74101440378913
11	-3.59824699110413	6.41343721906909
11	-3.51661433804291	6.08586003434905
11	-3.43498168498169	5.758282849629
11	-3.35334903192046	5.43070566490896
11	-3.27171637885924	5.10312848018892
11	-3.19008372579801	4.77555129546888
11	-3.10845107273679	4.44797411074884
11	-3.02681841967556	4.12039692602879
11	-2.94518576661434	3.79281974130875
11	-2.86355311355311	3.46524255658871
11	-2.78192046049189	3.13766537186867
11	-2.70028780743067	2.81008818714863
11	-2.61865515436944	2.48251100242859
11	-2.53702250130822	2.15493381770854
11	-2.45538984824699	1.8273566329885
11	-2.37375719518577	1.49977944826846
11	-2.29212454212454	1.17220226354842
11	-2.21049188906332	0.844625078828376
11	-2.12885923600209	0.517047894108334
11	-2.04722658294087	0.189470709388292
11	-1.96559392987964	-0.138106475331751
11	-1.88396127681842	-0.465683660051791
11	-1.8023286237572	-0.793260844771833
11	-1.72069597069597	-1.12083802949188
11	-1.63906331763475	-1.44841521421192
11	-1.55743066457352	-1.77599239893196
11	-1.4757980115123	-2.103569583652
11	-1.39416535845107	-2.43114676837204
11	-1.31253270538985	-2.75872395309209
11	-1.23090005232862	-3.08630113781213
11	-1.1492673992674	-3.41387832253217
11	-1.06763474620618	-3.74145550725221
11	-0.98600209314495	-4.06903269197225
11	-0.904369440083726	-4.39660987669229
11	-0.822736787022502	-4.72418706141233
11	-0.741104133961277	-5.05176424613238
11	-0.659471480900053	-5.37934143085242
11	-0.577838827838828	-5.70691861557246
11	-0.496206174777603	-6.0344958002925
11	-0.414573521716379	-6.36207298501254
11	-0.332940868655155	-6.68965016973259
11	-0.25130821559393	-7.01722735445263
11	-0.169675562532706	-7.34480453917267
11	-0.088042909471481	-7.67238172389271
11	-0.00641025641025639	-7.99995890861276
12	-4.05	8.4025
12	-3.96836734693878	8.06780612244898
12	-3.88673469387755	7.73311224489796
12	-3.80510204081633	7.39841836734694
12	-3.7234693877551	7.06372448979592
12	-3.64183673469388	6.7290306122449
12	-3.56020408163265	6.39433673469388
12	-3.47857142857143	6.05964285714286
12	-3.3969387755102	5.72494897959184
12	-3.31530612244898	5.39025510204082
12	-3.23367346938776	5.0555612244898
12	-3.15204081632653	4.72086734693878
12	-3.07040816326531	4.38617346938775
12	-2.98877551020408	4.05147959183674
12	-2.90714285714286	3.71678571428571
12	-2.82551020408163	3.3820918367347
12	-2.74387755102041	3.04739795918367
12	-2.66224489795918	2.71270408163265
12	-2.58061224489796	2.37801020408163
12	-2.49897959183673	2.04331632653061
12	-2.41734693877551	1.70862244897959
12	-2.33571428571429	1.37392857142857
12	-2.25408163265306	1.03923469387755
12	-2.17244897959184	0.704540816326531
12	-2.09081632653061	0.36984693877551
12	-2.00918367346939	0.0351530612244893
12	-1.92755102040816	-0.29954081632653
12	-1.84591836734694	-0.63423469387755
12	-1.76428571428571	-0.968928571428571
12	-1.68265306122449	-1.30362244897959
12	-1.60102040816327	-1.63831632653061
12	-1.51938775510204	-1.97301020408163
12	-1.43775510204082	-2.30770408163265
12	-1.35612244897959	-2.64239795918367
12	-1.27448979591837	-2.97709183673469
12	-1.19285714285714	-3.31178571428571
12	-1.11122448979592	-3.64647959183673
12	-1.02959183673469	-3.98117346938775
12	-0.947959183673469	-4.31586734693878
12	-0.866326530612245	-4.65056122448979
12	-0.784693877551021	-4.98525510204081
12	-0.703061224489796	-5.31994897959184
12	-0.621428571428571	-5.65464285714286
12	-0.539795918367347	-5.98933673469388
12	-0.458163265306123	-6.3240306122449
12	-0.376530612244898	-6.65872448979592
12	-0.294897959183674	-6.99341836734694
12	-0.213265306122449	-7.32811224489796
12	-0.131632653061224	-7.66280612244898
12	-0.0499999999999998	-7.9975
13	0.595588235294118	-7.64527465397924
13	0.677220888355342	-7.22150514617612
13	0.758853541416567	-6.797735638373
13	0.840486194477791	-6.37396613056988
13	0.922118847539016	-5.95019662276676
13	1.00375150060024	-5.52642711496363
13	1.08538415366146	-5.10265760716051
13	1.16701680672269	-4.67888809935739
13	1.24864945978391	-4.25511859155427
13	1.33028211284514	-3.83134908375115
13	1.41191476590636	-3.40757957594803
13	1.49354741896759	-2.98381006814491
13	1.57518007202881	-2.56004056034178
13	1.65681272509004	-2.13627105253866
13	1.73844537815126	-1.71250154473554
13	1.82007803121249	-1.28873203693242
13	1.90171068427371	-0.864962529129299
13	1.98334333733493	-0.441193021326177
13	2.06497599039616	-0.0174235135230565
13	2.14660864345738	0.406345994280065
13	2.22824129651861	0.830115502083187
13	2.30987394957983	1.25388500988631
13	2.39150660264106	1.67765451768943
13	2.47313925570228	2.10142402549255
13	2.55477190876351	2.52519353329567
13	2.63640456182473	2.94896304109879
13	2.71803721488595	3.37273254890191
13	2.79966986794718	3.79650205670503
13	2.8813025210084	4.22027156450816
13	2.96293517406963	4.64404107231128
13	3.04456782713085	5.0678105801144
13	3.12620048019208	5.49158008791752
13	3.2078331332533	5.91534959572064
13	3.28946578631453	6.33911910352376
13	3.37109843937575	6.76288861132688
13	3.45273109243697	7.18665811913
13	3.5343637454982	7.61042762693313
13	3.61599639855942	8.03419713473625
13	3.69762905162065	8.45796664253937
13	3.77926170468187	8.88173615034249
13	3.8608943577431	9.30550565814561
13	3.94252701080432	9.72927516594873
13	4.02415966386555	10.1530446737519
13	4.10579231692677	10.576814181555
13	4.187424969988	11.0005836893581
13	4.26905762304922	11.4243531971612
13	4.35069027611044	11.8481227049643
13	4.43232292917167	12.2718922127675
13	4.51395558223289	12.6956617205706
13	4.59558823529412	13.1194312283737
14	0.000609756097560865	-7.9999996281975
14	0.0822424091587854	-7.67336946393668
14	0.16387506222001	-7.34673929967585
14	0.245507715281234	-7.02010913541502
14	0.327140368342459	-6.6934789711542
14	0.408773021403683	-6.36684880689337
14	0.490405674464908	-6.04021864263254
14	0.572038327526132	-5.71358847837172
14	0.653670980587357	-5.38695831411089
14	0.735303633648581	-5.06032814985007
14	0.816936286709806	-4.73369798558924
14	0.89856893977103	-4.40706782132841
14	0.980201592832255	-4.08043765706759
14	1.06183424589348	-3.75380749280676
14	1.1434668989547	-3.42717732854593
14	1.22509955201593	-3.10054716428511
14	1.30673220507715	-2.77391700002428
14	1.38836485813838	-2.44728683576346
14	1.4699975111996	-2.12065667150263
14	1.55163016426083	-1.7940265072418
14	1.63326281732205	-1.46739634298098
14	1.71489547038328	-1.14076617872015
14	1.7965281234445	-0.814136014459325
14	1.87816077650572	-0.487505850198498
14	1.95979342956695	-0.160875685937672
14	2.04142608262817	0.165754478323155
14	2.1230587356894	0.49238464258398
14	2.20469138875062	0.819014806844806
14	2.28632404181185	1.14564497110563
14	2.36795669487307	1.47227513536646
14	2.4495893479343	1.79890529962728
14	2.53122200099552	2.12553546388811
14	2.61285465405674	2.45216562814894
14	2.69448730711797	2.77879579240976
14	2.77611996017919	3.10542595667059
14	2.85775261324042	3.43205612093142
14	2.93938526630164	3.75868628519224
14	3.02101791936287	4.08531644945307
14	3.10265057242409	4.4119466137139
14	3.18428322548532	4.73857677797472
14	3.26591587854654	5.06520694223555
14	3.34754853160776	5.39183710649637
14	3.42918118466899	5.7184672707572
14	3.51081383773021	6.04509743501803
14	3.59244649079144	6.37172759927885
14	3.67407914385266	6.69835776353968
14	3.75571179691389	7.02498792780051
14	3.83734444997511	7.35161809206133
14	3.91897710303634	7.67824825632216
14	4.00060975609756	8.00487842058298
15	0.0499999999999998	-7.9975
15	0.131632653061224	-7.66280612244898
15	0.213265306122449	-7.32811224489796
15	0.294897959183673	-6.99341836734694
15	0.376530612244898	-6.65872448979592
15	0.458163265306122	-6.3240306122449
15	0.539795918367347	-5.98933673469388
15	0.621428571428571	-5.65464285714286
15	0.703061224489796	-5.31994897959184
15	0.78469387755102	-4.98525510204082
15	0.866326530612245	-4.6505612244898
15	0.947959183673469	-4.31586734693878
15	1.02959183673469	-3.98117346938776
15	1.11122448979592	-3.64647959183674
15	1.19285714285714	-3.31178571428571
15	1.27448979591837	-2.97709183673469
15	1.35612244897959	-2.64239795918367
15	1.43775510204082	-2.30770408163265
15	1.51938775510204	-1.97301020408163
15	1.60102040816327	-1.63831632653061
15	1.68265306122449	-1.30362244897959
15	1.76428571428571	-0.968928571428572
15	1.84591836734694	-0.634234693877552
15	1.92755102040816	-0.299540816326531
15	2.00918367346939	0.0351530612244893
15	2.09081632653061	0.36984693877551
15	2.17244897959184	0.704540816326529
15	2.25408163265306	1.03923469387755
15	2.33571428571429	1.37392857142857
15	2.41734693877551	1.70862244897959
15	2.49897959183673	2.04331632653061
15	2.58061224489796	2.37801020408163
15	2.66224489795918	2.71270408163265
15	2.74387755102041	3.04739795918367
15	2.82551020408163	3.38209183673469
15	2.90714285714286	3.71678571428571
15	2.98877551020408	4.05147959183673
15	3.07040816326531	4.38617346938775
15	3.15204081632653	4.72086734693878
15	3.23367346938775	5.05556122448979
15	3.31530612244898	5.39025510204081
15	3.3969387755102	5.72494897959184
15	3.47857142857143	6.05964285714286
15	3.56020408163265	6.39433673469388
15	3.64183673469388	6.7290306122449
15	3.7234693877551	7.06372448979592
15	3.80510204081633	7.39841836734694
15	3.88673469387755	7.73311224489796
15	3.96836734693878	8.06780612244898
15	4.05	8.4025
