group	x	y
25	-4.33100356589959	-55
25	-4.24937091283836	-55
25	-4.16773825977714	-55
25	-4.08610560671591	-55
25	-4.00447295365469	-55
25	-3.92284030059347	-55
25	-3.84120764753224	-55
25	-3.75957499447102	-55
25	-3.67794234140979	-55
25	-3.59630968834857	-55
25	-3.51467703528734	-55
25	-3.43304438222612	-55
25	-3.35141172916489	-55
25	-3.26977907610367	-55
25	-3.18814642304245	-55
25	-3.10651376998122	-55
25	-3.02488111692	-55
25	-2.94324846385877	-55
25	-2.86161581079755	-55
25	-2.77998315773632	-55
25	-2.6983505046751	-55
25	-2.61671785161387	-55
25	-2.53508519855265	-55
25	-2.45345254549143	-52.5166533778813
25	-2.3718198924302	-40.0943555011313
25	-2.29018723936898	-27.6720576243814
25	-2.20855458630775	-15.2497597476315
25	-2.12692193324653	-2.82746187088153
25	-2.0452892801853	9.59483600586842
25	-1.96365662712408	22.0171338826184
25	-1.88202397406285	34.4394317593683
25	-1.80039132100163	46.8617296361182
25	-1.71875866794041	55
25	-1.63712601487918	55
25	-1.55549336181796	55
25	-1.47386070875673	55
25	-1.39222805569551	55
25	-1.31059540263428	55
25	-1.22896274957306	55
25	-1.14733009651183	55
25	-1.06569744345061	55
25	-0.984064790389385	55
25	-0.90243213732816	55
25	-0.820799484266935	55
25	-0.739166831205711	55
25	-0.657534178144487	55
25	-0.575901525083262	55
25	-0.494268872022038	55
25	-0.412636218960813	55
25	-0.331003565899588	55
26	-4.03339233520667	-55
26	-3.95175968214545	-55
26	-3.87012702908423	-55
26	-3.788494376023	-55
26	-3.70686172296178	-55
26	-3.62522906990055	-55
26	-3.54359641683933	-55
26	-3.4619637637781	-55
26	-3.38033111071688	-55
26	-3.29869845765565	-55
26	-3.21706580459443	-55
26	-3.1354331515332	-55
26	-3.05380049847198	-55
26	-2.97216784541076	-55
26	-2.89053519234953	-55
26	-2.80890253928831	-54.3519163339942
26	-2.72726988622708	-48.8543528533721
26	-2.64563723316586	-43.3567893727499
26	-2.56400458010463	-37.8592258921278
26	-2.48237192704341	-32.3616624115056
26	-2.40073927398218	-26.8640989308835
26	-2.31910662092096	-21.3665354502613
26	-2.23747396785974	-15.8689719696392
26	-2.15584131479851	-10.3714084890171
26	-2.07420866173729	-4.87384500839493
26	-1.99257600867606	0.623718472227212
26	-1.91094335561484	6.12128195284933
26	-1.82931070255361	11.6188454334715
26	-1.74767804949239	17.1164089140936
26	-1.66604539643116	22.6139723947158
26	-1.58441274336994	28.1115358753379
26	-1.50278009030872	33.60909935596
